ValueDate,TheValue
2012-07-17,12.7768
2012-07-16,12.8353
2012-07-13,12.8587
2012-07-12,12.8551
2012-07-11,12.7255
2012-07-10,12.7726
2012-07-09,12.8093
2012-07-06,12.6825
2012-07-05,12.7085
2012-07-04,12.6870
2012-07-03,12.7508
2012-07-02,12.8066
2012-06-29,12.9775
2012-06-28,13.1220
2012-06-27,13.1583
2012-06-26,13.2008
2012-06-25,13.1488
2012-06-22,13.0867
2012-06-21,12.9650
2012-06-20,12.8929
2012-06-19,12.9951
2012-06-18,13.0242
2012-06-15,12.9797
2012-06-14,13.0370
2012-06-13,13.0452
2012-06-12,13.0475
2012-06-11,12.8983
2012-06-08,13.0906
2012-06-07,12.8660
2012-06-06,12.9916
2012-06-05,13.0361
2012-06-04,13.2033
2012-06-01,13.1043
2012-05-31,13.2154
2012-05-30,13.0920
2012-05-29,13.0567
2012-05-28,13.0520
2012-05-25,13.0368
2012-05-24,13.1605
2012-05-23,13.2053
2012-05-22,13.0466
2012-05-21,13.0944
2012-05-18,13.2001
2012-05-17,13.1694
2012-05-16,13.3178
2012-05-15,13.1350
2012-05-14,13.1541
2012-05-11,13.0275
2012-05-10,12.9276
2012-05-09,12.8232
2012-05-08,12.6767
2012-05-07,12.6486
2012-05-04,12.5262
2012-05-03,12.5059
2012-05-02,12.5460
2012-04-30,12.6131
2012-04-26,12.5367
2012-04-25,12.5041
2012-04-24,12.6299
2012-04-23,12.6186
2012-04-20,12.5761
2012-04-19,12.5453
2012-04-18,12.4539
2012-04-17,12.5962
2012-04-16,12.6720
2012-04-13,12.6226
2012-04-12,12.6535
2012-04-11,12.7762
2012-04-10,12.5490
2012-04-05,12.4246
2012-04-04,12.3547
2012-04-03,12.2610
2012-04-02,12.2371
2012-03-30,12.2835
2012-03-29,12.1901
2012-03-28,12.1153
2012-03-27,12.1144
2012-03-26,12.1711
2012-03-23,12.1912
2012-03-22,12.1892
2012-03-20,12.0310
2012-03-19,11.9999
2012-03-16,12.0132
2012-03-15,12.0097
2012-03-14,11.8718
2012-03-13,11.8127
2012-03-12,11.8991
2012-03-09,11.8689
2012-03-08,11.9321
2012-03-07,12.0220
2012-03-06,12.0326
2012-03-05,11.9354
2012-03-02,11.9257
2012-03-01,11.9274
2012-02-29,11.9060
2012-02-28,11.9271
2012-02-27,12.1179
2012-02-24,12.0147
2012-02-23,12.0667
2012-02-22,12.1941
2012-02-21,12.1917
2012-02-20,12.1973
2012-02-17,12.2738
2012-02-16,12.2387
2012-02-15,12.0820
2012-02-14,12.1495
2012-02-13,12.1005
2012-02-10,12.1119
2012-02-09,12.0059
2012-02-08,11.9888
2012-02-07,11.9408
2012-02-06,11.9647
2012-02-03,12.1156
2012-02-02,12.1792
2012-02-01,12.2816
2012-01-31,12.2852
2012-01-30,12.2625
2012-01-27,12.2676
2012-01-26,12.3397
2012-01-25,12.3814
2012-01-24,12.4284
2012-01-23,12.3373
2012-01-20,12.3152
2012-01-19,12.3125
2012-01-18,12.3163
2012-01-17,12.3230
2012-01-16,12.4566
2012-01-13,12.3577
2012-01-12,12.3729
2012-01-11,12.5251
2012-01-10,12.5644
2012-01-09,12.5969
2012-01-06,12.6509
2012-01-05,12.7632
2012-01-04,12.6211
2012-01-03,12.5447
2011-12-30,12.5337
2011-12-29,12.6067
2011-12-28,12.7656
2011-12-23,12.8287
2011-12-22,12.8713
2011-12-21,12.7643
2011-12-20,12.9766
2011-12-19,12.9566
2011-12-15,12.9467
2011-12-14,12.9277
2011-12-13,12.8847
2011-12-12,12.7084
2011-12-09,12.9054
2011-12-08,12.6613
2011-12-07,12.4522
2011-12-06,12.6167
2011-12-05,12.5185
2011-12-02,12.6888
2011-12-01,12.7845
2011-11-30,13.0998
2011-11-29,12.9500
2011-11-28,13.0160
2011-11-25,13.1874
2011-11-24,13.2616
2011-11-23,13.1404
2011-11-22,12.9775
2011-11-21,12.9916
2011-11-18,12.9785
2011-11-17,12.8287
2011-11-16,12.8929
2011-11-15,12.8036
2011-11-14,12.6564
2011-11-11,12.6926
2011-11-10,12.7893
2011-11-09,12.7333
2011-11-08,12.7602
2011-11-07,12.7603
2011-11-04,12.5936
2011-11-03,12.8170
2011-11-02,12.8144
2011-11-01,12.9025
2011-10-31,12.5373
2011-10-28,12.4074
2011-10-27,12.5472
2011-10-26,12.7436
2011-10-25,12.6451
2011-10-24,12.7885
2011-10-21,12.9197
2011-10-20,12.7019
2011-10-19,12.5796
2011-10-18,12.6699
2011-10-17,12.3487
2011-10-14,12.3752
2011-10-13,12.3388
2011-10-12,12.2422
2011-10-11,12.4011
2011-10-10,12.2867
2011-10-07,12.3384
2011-10-06,12.2722
2011-10-05,12.5817
2011-10-04,12.7184
2011-10-03,12.5617
2011-09-30,12.5077
2011-09-29,12.3492
2011-09-28,12.2874
2011-09-27,12.3545
2011-09-26,12.6332
2011-09-23,12.8077
2011-09-22,12.5855
2011-09-21,12.2280
2011-09-20,12.0412
2011-09-19,11.8850
2011-09-16,11.7031
2011-09-15,11.6852
2011-09-14,11.6417
2011-09-13,11.7283
2011-09-12,11.6000
2011-09-09,11.5769
2011-09-08,11.3623
2011-09-07,11.3505
2011-09-06,11.4196
2011-09-05,11.4152
2011-09-02,11.3371
2011-09-01,11.3747
2011-08-31,11.4350
2011-08-30,11.5316
2011-08-29,11.6268
2011-08-26,11.7607
2011-08-25,11.8757
2011-08-24,11.8995
2011-08-23,11.8632
2011-08-22,11.8648
2011-08-19,11.9087
2011-08-18,11.7786
2011-08-17,11.7045
2011-08-16,11.7027
2011-08-15,11.6290
2011-08-12,11.7285
2011-08-11,11.6201
2011-08-10,11.6224
2011-08-08,11.3798
2011-08-05,11.3075
2011-08-04,11.1201
2011-08-03,11.0906
2011-08-02,10.9423
2011-08-01,10.9582
2011-07-29,11.0231
2011-07-28,10.8576
2011-07-27,10.9151
2011-07-26,10.9578
2011-07-25,11.1044
2011-07-22,11.0047
2011-07-21,11.1101
2011-07-20,11.1204
2011-07-19,11.2241
2011-07-18,11.1748
2011-07-15,11.1166
2011-07-14,11.0579
2011-07-13,10.9104
2011-07-12,10.9357
2011-07-11,10.7706
2011-07-08,10.6840
2011-07-07,10.7486
2011-07-06,10.8207
2011-07-05,10.8463
2011-07-04,10.8405
2011-07-01,10.8395
2011-06-30,10.8558
2011-06-29,10.9369
2011-06-28,10.9647
2011-06-27,11.0353
2011-06-24,11.0084
2011-06-23,10.8994
2011-06-22,10.8793
2011-06-21,10.9607
2011-06-20,11.0088
2011-06-17,11.0590
2011-06-15,11.1065
2011-06-14,11.0754
2011-06-13,11.0240
2011-06-10,10.9711
2011-06-09,11.0370
2011-06-08,11.0512
2011-06-07,11.0767
2011-06-06,11.0009
2011-06-03,10.9650
2011-06-02,11.1058
2011-06-01,11.1372
2011-05-31,11.3768
2011-05-30,11.3690
2011-05-27,11.3875
2011-05-26,11.3514
2011-05-25,11.3712
2011-05-24,11.3010
2011-05-23,11.3167
2011-05-20,11.1797
2011-05-19,11.2122
2011-05-17,11.3952
2011-05-16,11.3891
2011-05-13,11.2412
2011-05-12,11.3049
2011-05-11,11.0911
2011-05-10,11.0304
2011-05-09,10.9226
2011-05-06,11.0593
2011-05-05,10.9713
2011-05-04,10.9444
2011-05-03,10.9812
2011-04-29,11.0427
2011-04-28,11.0041
2011-04-26,11.1330
2011-04-21,11.1823
2011-04-20,11.1113
2011-04-19,11.1233
2011-04-18,11.1554
2011-04-15,11.1929
2011-04-14,11.0994
2011-04-13,10.9750
2011-04-12,10.9278
2011-04-11,10.8706
2011-04-08,10.9169
2011-04-07,10.9186
2011-04-06,10.9070
2011-04-05,10.9240
2011-04-04,10.8486
2011-04-01,10.8433
2011-03-31,10.9383
2011-03-30,10.9646
2011-03-29,10.9948
2011-03-28,10.9895
2011-03-25,11.0795
2011-03-24,11.2363
2011-03-23,11.3090
2011-03-22,11.2814
2011-03-18,11.3770
2011-03-17,11.3763
2011-03-16,11.2538
2011-03-15,11.0488
2011-03-14,11.0601
2011-03-11,11.0939
2011-03-10,11.1272
2011-03-09,11.1588
2011-03-08,11.1158
2011-03-07,11.2175
2011-03-04,11.1994
2011-03-03,11.2055
2011-03-02,11.3275
2011-03-01,11.3262
2011-02-28,11.2654
2011-02-25,11.3409
2011-02-24,11.5192
2011-02-23,11.5547
2011-02-22,11.6382
2011-02-21,11.5793
2011-02-18,11.6622
2011-02-17,11.6238
2011-02-16,11.8119
2011-02-15,11.7135
2011-02-14,11.6555
2011-02-11,11.7039
2011-02-10,11.6816
2011-02-09,11.6116
2011-02-08,11.6598
2011-02-07,11.7255
2011-02-04,11.7538
2011-02-03,11.6273
2011-02-02,11.4973
2011-02-01,11.4735
2011-01-31,11.3912
2011-01-28,11.2734
2011-01-27,11.2808
2011-01-26,11.1995
2011-01-25,11.1806
2011-01-24,11.2846
2011-01-21,11.2538
2011-01-20,11.2020
2011-01-19,11.0115
2011-01-18,10.9425
2011-01-17,11.0189
2011-01-14,10.8117
2011-01-13,10.7539
2011-01-12,10.6984
2011-01-11,10.6267
2011-01-10,10.6188
2011-01-07,10.5196
2011-01-06,10.4619
2011-01-05,10.4987
2011-01-04,10.3421
2011-01-03,10.2665
2010-12-31,10.2557
2010-12-30,10.2691
2010-12-29,10.2881
2010-12-28,10.3483
2010-12-24,10.4242
2010-12-23,10.4111
2010-12-22,10.5299
2010-12-21,10.5997
2010-12-20,10.6651
2010-12-17,10.6597
2010-12-15,10.7713
2010-12-14,10.8316
2010-12-13,10.8072
2010-12-10,10.9021
2010-12-09,10.9164
2010-12-08,10.9425
2010-12-07,10.8655
2010-12-06,10.8292
2010-12-03,10.8236
2010-12-02,10.8839
2010-12-01,10.9946
2010-11-30,11.0909
2010-11-29,11.1152
2010-11-26,11.1535
2010-11-25,11.1339
2010-11-24,11.2073
2010-11-23,11.2488
2010-11-22,11.1948
2010-11-19,11.1699
2010-11-18,11.1265
2010-11-17,11.2317
2010-11-16,11.1939
2010-11-15,11.2534
2010-11-12,11.2532
2010-11-11,11.0903
2010-11-10,10.9819
2010-11-09,11.0590
2010-11-08,11.0305
2010-11-05,11.0307
2010-11-04,11.0533
2010-11-03,11.0432
2010-11-02,11.1808
2010-11-01,11.1722
2010-10-29,11.1619
2010-10-28,11.1367
2010-10-27,11.0822
2010-10-26,10.9231
2010-10-25,10.8423
2010-10-22,10.9169
2010-10-21,10.9427
2010-10-20,10.9395
2010-10-19,10.9446
2010-10-18,10.9324
2010-10-15,10.9297
2010-10-14,10.8793
2010-10-13,10.8487
2010-10-12,10.9368
2010-10-11,10.9516
2010-10-08,10.9739
2010-10-07,10.9119
2010-10-06,10.9460
2010-10-05,11.1178
2010-10-04,10.9785
2010-10-01,10.9856
2010-09-30,11.0552
2010-09-29,11.0194
2010-09-28,11.1043
2010-09-27,11.0836
2010-09-23,11.0474
2010-09-22,11.0375
2010-09-21,11.0455
2010-09-20,11.1211
2010-09-17,11.1931
2010-09-16,11.0486
2010-09-15,11.0072
2010-09-14,11.0259
2010-09-13,11.0470
2010-09-10,11.1076
2010-09-09,11.1373
2010-09-08,11.2388
2010-09-07,11.1595
2010-09-06,11.0997
2010-09-03,11.1257
2010-09-02,11.2095
2010-09-01,11.3463
2010-08-31,11.3820
2010-08-30,11.3718
2010-08-27,11.3701
2010-08-26,11.3700
2010-08-25,11.3419
2010-08-24,11.3948
2010-08-23,11.3568
2010-08-20,11.3475
2010-08-19,11.3449
2010-08-18,11.3531
2010-08-17,11.3154
2010-08-16,11.3846
2010-08-13,11.3453
2010-08-12,11.4581
2010-08-11,11.4490
2010-08-10,11.4300
2010-08-06,11.5065
2010-08-05,11.5354
2010-08-04,11.6334
2010-08-03,11.6669
2010-08-02,11.4662
2010-07-30,11.4779
2010-07-29,11.4092
2010-07-28,11.4859
2010-07-27,11.3649
2010-07-26,11.4335
2010-07-23,11.4383
2010-07-22,11.5204
2010-07-21,11.5608
2010-07-20,11.5951
2010-07-19,11.6712
2010-07-16,11.6511
2010-07-15,11.5496
2010-07-14,11.4983
2010-07-13,11.4212
2010-07-12,11.4023
2010-07-09,11.4911
2010-07-08,11.5240
2010-07-07,11.5903
2010-07-06,11.7126
2010-07-05,11.7386
2010-07-02,11.6797
2010-07-01,11.4908
2010-06-30,11.5079
2010-06-29,11.4996
2010-06-28,11.3514
2010-06-25,11.3702
2010-06-24,11.3278
2010-06-23,11.2856
2010-06-22,11.0739
2010-06-21,11.0549
2010-06-18,11.2069
2010-06-17,11.2264
2010-06-15,11.3079
2010-06-14,11.2315
2010-06-11,11.3224
2010-06-10,11.3413
2010-06-09,11.1610
2010-06-08,11.2784
2010-06-07,11.2748
2010-06-04,11.2007
2010-06-03,11.1742
2010-06-02,11.3296
2010-06-01,11.2306
2010-05-31,11.0709
2010-05-28,10.9653
2010-05-27,11.1308
2010-05-26,11.2695
2010-05-25,11.3897
2010-05-24,11.3402
2010-05-21,11.4359
2010-05-20,11.2452
2010-05-19,10.9814
2010-05-18,10.9030
2010-05-17,10.9305
2010-05-14,10.9622
2010-05-13,11.0793
2010-05-12,11.2787
2010-05-11,11.2029
2010-05-10,11.1310
2010-05-07,11.3774
2010-05-06,11.4887
2010-05-05,11.4868
2010-05-04,11.2940
2010-05-03,11.2687
2010-04-30,11.2529
2010-04-29,11.2491
2010-04-28,11.3819
2010-04-26,11.3948
2010-04-23,11.4715
2010-04-22,11.4659
2010-04-21,11.3626
2010-04-20,11.4349
2010-04-19,11.3420
2010-04-16,11.3538
2010-04-15,11.3496
2010-04-14,11.2054
2010-04-13,11.2128
2010-04-12,11.2106
2010-04-09,11.1285
2010-04-08,11.1524
2010-04-07,11.0246
2010-04-06,11.0271
2010-04-01,11.0307
2010-03-31,11.0686
2010-03-30,11.1402
2010-03-29,11.0957
2010-03-26,11.0251
2010-03-25,11.0218
2010-03-24,11.0354
2010-03-23,11.0511
2010-03-19,11.0937
2010-03-18,11.1490
2010-03-17,11.1715
2010-03-16,11.1365
2010-03-15,11.2334
2010-03-12,11.1888
2010-03-11,11.1672
2010-03-10,11.0647
2010-03-09,11.1150
2010-03-08,11.2216
2010-03-05,11.2209
2010-03-04,11.2994
2010-03-03,11.3752
2010-03-02,11.4156
2010-03-01,11.6393
2010-02-26,11.8774
2010-02-25,11.9519
2010-02-24,12.0075
2010-02-23,11.9389
2010-02-22,11.8367
2010-02-19,11.8371
2010-02-18,11.9363
2010-02-17,12.1037
2010-02-16,12.0885
2010-02-15,12.1028
2010-02-12,12.0185
2010-02-11,11.9723
2010-02-10,12.0589
2010-02-09,12.0094
2010-02-08,12.0516
2010-02-05,12.0718
2010-02-04,11.9492
2010-02-03,11.9224
2010-02-02,11.9188
2010-02-01,12.0732
2010-01-29,12.2712
2010-01-28,12.2886
2010-01-27,12.3010
2010-01-26,12.3974
2010-01-25,12.2666
2010-01-22,12.2820
2010-01-21,12.2158
2010-01-20,12.1734
2010-01-19,12.1446
2010-01-18,12.0759
2010-01-15,12.1085
2010-01-14,12.0474
2010-01-13,12.0594
2010-01-12,11.8997
2010-01-11,11.8272
2010-01-08,11.8559
2010-01-07,11.7277
2010-01-06,11.7771
2010-01-05,11.7004
2010-01-04,11.8519
2009-12-31,11.8934
2009-12-30,11.7365
2009-12-29,11.9917
2009-12-28,12.0583
2009-12-24,12.1129
2009-12-23,12.3160
2009-12-22,12.4288
2009-12-21,12.2966
2009-12-18,12.2049
2009-12-17,12.1135
2009-12-15,12.1248
2009-12-14,12.1774
2009-12-11,12.2948
2009-12-10,12.3277
2009-12-09,12.2985
2009-12-08,12.2471
2009-12-07,12.2463
2009-12-04,12.2535
2009-12-03,12.1559
2009-12-02,12.0980
2009-12-01,12.1378
2009-11-30,12.1960
2009-11-27,12.3870
2009-11-26,12.2309
2009-11-25,12.3663
2009-11-24,12.4354
2009-11-23,12.4494
2009-11-20,12.5002
2009-11-19,12.5421
2009-11-18,12.5032
2009-11-17,12.4889
2009-11-16,12.3335
2009-11-13,12.4367
2009-11-12,12.2326
2009-11-11,12.3122
2009-11-10,12.3917
2009-11-09,12.5012
2009-11-06,12.5761
2009-11-05,12.6639
2009-11-04,12.7707
2009-11-03,12.9124
2009-11-02,12.8868
2009-10-30,12.8466
2009-10-29,12.8683
2009-10-28,12.6391
2009-10-27,12.4089
2009-10-26,12.1986
2009-10-23,12.3146
2009-10-22,12.4196
2009-10-21,12.1750
2009-10-20,12.0134
2009-10-19,11.9413
2009-10-16,11.9986
2009-10-15,11.7369
2009-10-14,11.6411
2009-10-13,11.5868
2009-10-12,11.7366
2009-10-09,11.8349
2009-10-08,11.7671
2009-10-07,11.8246
2009-10-06,11.8938
2009-10-05,12.2015
2009-10-02,12.3370
2009-10-01,12.1243
2009-09-30,11.9108
2009-09-29,11.7383
2009-09-28,11.8065
2009-09-25,11.9832
2009-09-23,12.1060
2009-09-22,12.1088
2009-09-21,12.1564
2009-09-18,12.1763
2009-09-17,12.1232
2009-09-16,12.1595
2009-09-15,12.2927
2009-09-14,12.4504
2009-09-11,12.7013
2009-09-10,12.4811
2009-09-09,12.4315
2009-09-08,12.4329
2009-09-07,12.4616
2009-09-04,12.5386
2009-09-03,12.6851
2009-09-02,12.7081
2009-09-01,12.6858
2009-08-31,12.6106
2009-08-28,12.6928
2009-08-27,12.7718
2009-08-26,12.6968
2009-08-25,12.7978
2009-08-24,12.8282
2009-08-21,12.9886
2009-08-20,13.1991
2009-08-19,13.2771
2009-08-18,13.2471
2009-08-17,13.3848
2009-08-14,13.2809
2009-08-13,13.2460
2009-08-12,13.4311
2009-08-11,13.2787
2009-08-07,13.6231
2009-08-06,13.5775
2009-08-05,13.4261
2009-08-04,13.2336
2009-08-03,13.0444
2009-07-31,12.9131
2009-07-30,12.9372
2009-07-29,12.9517
2009-07-28,12.7627
2009-07-27,12.7900
2009-07-24,12.6871
2009-07-23,12.7078
2009-07-22,12.8124
2009-07-21,12.9655
2009-07-20,13.1746
2009-07-17,13.2167
2009-07-16,13.3427
2009-07-15,13.4707
2009-07-14,13.3298
2009-07-13,13.3890
2009-07-10,13.2935
2009-07-09,13.1252
2009-07-08,13.0742
2009-07-07,12.9319
2009-07-06,12.9050
2009-07-03,12.9558
2009-07-02,12.7688
2009-07-01,12.6509
2009-06-30,12.9362
2009-06-29,13.0438
2009-06-26,13.1629
2009-06-25,13.1878
2009-06-24,13.4877
2009-06-23,13.4072
2009-06-22,13.3024
2009-06-19,13.3067
2009-06-18,13.1733
2009-06-17,13.2045
2009-06-15,13.2185
2009-06-12,13.1935
2009-06-11,13.2440
2009-06-10,13.1915
2009-06-09,13.1399
2009-06-08,12.8888
2009-06-05,12.9017
2009-06-04,13.1633
2009-06-03,13.3509
2009-06-02,13.2767
2009-06-01,13.0714
2009-05-29,12.8138
2009-05-28,12.9649
2009-05-27,13.2096
2009-05-26,13.1835
2009-05-25,13.1992
2009-05-22,13.1587
2009-05-21,13.0624
2009-05-20,13.0284
2009-05-19,13.1010
2009-05-18,13.2251
2009-05-15,13.0000
2009-05-14,12.9340
2009-05-13,12.7790
2009-05-12,12.8731
2009-05-11,12.6074
2009-05-08,12.7104
2009-05-07,12.6012
2009-05-06,12.8332
2009-05-05,12.4939
2009-05-04,12.5067
2009-04-30,12.5602
2009-04-29,12.6963
2009-04-28,12.8871
2009-04-24,12.9405
2009-04-23,12.9894
2009-04-21,13.2267
2009-04-20,13.2099
2009-04-17,13.2126
2009-04-16,13.5615
2009-04-15,13.6488
2009-04-14,13.3626
2009-04-09,13.4159
2009-04-08,13.5514
2009-04-07,13.4601
2009-04-06,13.4563
2009-04-03,13.4227
2009-04-02,13.6279
2009-04-01,13.7207
2009-03-31,13.7429
2009-03-30,13.7432
2009-03-27,13.6844
2009-03-26,13.9464
2009-03-25,14.4066
2009-03-24,14.0004
2009-03-23,13.9130
2009-03-20,14.1939
2009-03-19,13.9642
2009-03-18,13.8432
2009-03-17,13.9890
2009-03-16,14.0335
2009-03-13,13.8426
2009-03-12,14.0448
2009-03-11,14.1785
2009-03-10,14.5186
2009-03-09,14.7030
2009-03-06,15.1268
2009-03-05,14.6857
2009-03-04,14.7334
2009-03-03,14.6567
2009-03-02,14.7261
2009-02-27,14.1347
2009-02-26,14.1531
2009-02-25,14.5011
2009-02-24,14.6077
2009-02-23,14.5228
2009-02-20,14.4780
2009-02-19,14.4718
2009-02-18,14.4266
2009-02-17,14.4829
2009-02-16,14.2981
2009-02-13,14.3574
2009-02-12,14.1634
2009-02-11,14.2555
2009-02-10,14.3825
2009-02-09,14.3405
2009-02-06,14.5737
2009-02-05,14.4734
2009-02-04,14.5623
2009-02-03,14.4458
2009-02-02,14.5230
2009-01-30,14.4091
2009-01-29,14.1034
2009-01-28,14.1965
2009-01-27,14.1621
2009-01-26,14.0155
2009-01-23,14.0256
2009-01-22,13.8979
2009-01-21,14.0315
2009-01-20,14.3904
2009-01-19,14.7105
2009-01-16,14.7159
2009-01-15,14.8860
2009-01-14,14.5024
2009-01-13,14.8794
2009-01-12,14.8605
2009-01-09,14.7711
2009-01-08,14.6114
2009-01-07,13.8431
2009-01-06,13.7749
2009-01-05,13.7018
2009-01-02,13.7514
2008-12-31,13.4510
2008-12-30,13.7005
2008-12-29,14.1340
2008-12-24,14.2418
2008-12-23,14.3937
2008-12-22,14.4229
2008-12-19,14.5862
2008-12-18,15.0949
2008-12-17,15.5594
2008-12-15,15.2566
2008-12-12,15.1521
2008-12-11,15.1729
2008-12-10,15.0281
2008-12-09,15.0855
2008-12-08,15.2715
2008-12-05,15.0667
2008-12-04,14.9175
2008-12-03,15.3197
2008-12-02,15.4209
2008-12-01,15.4096
2008-11-28,15.2974
2008-11-27,15.2345
2008-11-26,15.2357
2008-11-25,15.2078
2008-11-24,15.6305
2008-11-21,15.7149
2008-11-20,15.7519
2008-11-19,15.3583
2008-11-18,15.3226
2008-11-17,14.9557
2008-11-14,15.2668
2008-11-13,15.4987
2008-11-12,15.8678
2008-11-11,15.8808
2008-11-10,15.7281
2008-11-07,15.7130
2008-11-06,15.5621
2008-11-05,15.4759
2008-11-04,15.7677
2008-11-03,15.8776
2008-10-31,16.4752
2008-10-30,15.8685
2008-10-29,16.4860
2008-10-28,16.7149
2008-10-27,17.3936
2008-10-24,17.9184
2008-10-23,18.6399
2008-10-22,17.8385
2008-10-21,17.5051
2008-10-20,17.4807
2008-10-17,17.5794
2008-10-16,17.6570
2008-10-15,16.0810
2008-10-14,15.9013
2008-10-13,15.7278
2008-10-10,15.8279
2008-10-09,15.6508
2008-10-08,16.4183
2008-10-07,15.4909
2008-10-06,15.2366
2008-10-03,15.0994
2008-10-02,14.8081
2008-10-01,14.6754
2008-09-30,15.0155
2008-09-29,14.9016
2008-09-26,14.9997
2008-09-25,15.2106
2008-09-23,14.7831
2008-09-22,14.7863
2008-09-19,14.4816
2008-09-18,14.9370
2008-09-17,14.4779
2008-09-16,14.7265
2008-09-15,14.6054
2008-09-12,14.3068
2008-09-11,14.4552
2008-09-10,14.1856
2008-09-09,13.9203
2008-09-08,13.8642
2008-09-05,14.1838
2008-09-04,14.0009
2008-09-03,13.8891
2008-09-02,13.9377
2008-09-01,13.9429
2008-08-29,14.0326
2008-08-28,14.1843
2008-08-27,14.3512
2008-08-26,14.3281
2008-08-25,14.2718
2008-08-22,14.2883
2008-08-21,14.3905
2008-08-20,14.4188
2008-08-19,14.4536
2008-08-18,14.7136
2008-08-15,14.7423
2008-08-14,14.6858
2008-08-13,14.8073
2008-08-12,14.8571
2008-08-11,14.7671
2008-08-08,14.6460
2008-08-07,14.4926
2008-08-06,14.5250
2008-08-05,14.3233
2008-08-04,14.2156
2008-08-01,14.5120
2008-07-31,14.6297
2008-07-30,14.6465
2008-07-29,14.9747
2008-07-28,14.9978
2008-07-25,15.1392
2008-07-24,15.0275
2008-07-23,14.9365
2008-07-22,15.1838
2008-07-21,15.1357
2008-07-18,15.0975
2008-07-17,15.1668
2008-07-16,15.4005
2008-07-15,15.3092
2008-07-14,15.1596
2008-07-11,15.2697
2008-07-10,15.1749
2008-07-09,15.1461
2008-07-08,15.4593
2008-07-07,15.2476
2008-07-04,15.3623
2008-07-03,15.6423
2008-07-02,15.6313
2008-07-01,15.7069
2008-06-30,15.7153
2008-06-27,15.7504
2008-06-26,15.6208
2008-06-25,15.7109
2008-06-24,15.8248
2008-06-23,15.7700
2008-06-20,15.6788
2008-06-19,15.8279
2008-06-18,15.6357
2008-06-17,15.7920
2008-06-13,15.7580
2008-06-12,15.6020
2008-06-11,15.5211
2008-06-10,15.5410
2008-06-09,15.5337
2008-06-06,15.3438
2008-06-05,15.1249
2008-06-04,15.1952
2008-06-03,15.2514
2008-06-02,15.0633
2008-05-30,14.9555
2008-05-29,15.0394
2008-05-28,15.3347
2008-05-27,15.1981
2008-05-26,15.2277
2008-05-23,15.1972
2008-05-22,15.2338
2008-05-21,15.0512
2008-05-20,14.8548
2008-05-19,14.6931
2008-05-16,14.7137
2008-05-15,14.8269
2008-05-14,14.8210
2008-05-13,14.8618
2008-05-12,14.9766
2008-05-09,15.0101
2008-05-08,14.8915
2008-05-07,14.7406
2008-05-06,14.8042
2008-05-05,15.0133
2008-04-30,14.9411
2008-04-29,14.9983
2008-04-25,15.1191
2008-04-24,15.2406
2008-04-23,15.2067
2008-04-22,15.2847
2008-04-21,15.4923
2008-04-18,15.5900
2008-04-17,15.6180
2008-04-16,15.7048
2008-04-15,15.5046
2008-04-14,15.5029
2008-04-11,15.3535
2008-04-10,15.6277
2008-04-09,15.3122
2008-04-08,15.4274
2008-04-07,15.4162
2008-04-04,15.5787
2008-04-03,15.3448
2008-04-02,15.6483
2008-04-01,16.0425
2008-03-31,16.1267
2008-03-28,15.9961
2008-03-27,16.1553
2008-03-26,16.2327
2008-03-25,16.0512
2008-03-20,16.0662
2008-03-19,16.1649
2008-03-18,16.1810
2008-03-17,16.3087
2008-03-14,16.1182
2008-03-13,16.1324
2008-03-12,15.6997
2008-03-11,16.0539
2008-03-10,16.1821
2008-03-07,16.0850
2008-03-06,15.4285
2008-03-05,15.4838
2008-03-04,15.4940
2008-03-03,15.7529
2008-02-29,15.1936
2008-02-28,14.8075
2008-02-27,14.8974
2008-02-26,15.1268
2008-02-25,15.1186
2008-02-22,15.3286
2008-02-21,15.2801
2008-02-20,15.1960
