ValueDate,TheValue
2015-01-23,12.9294
2015-01-22,13.3989
2015-01-21,13.3811
2015-01-20,13.4879
2015-01-19,13.3807
2015-01-16,13.4043
2015-01-15,13.4734
2015-01-14,13.6853
2015-01-13,13.5999
2015-01-12,13.6025
2015-01-09,13.6818
2015-01-08,13.7598
2015-01-07,13.9162
2015-01-06,13.9873
2015-01-05,14.0046
2015-01-02,14.0224
2014-12-31,14.0668
2014-12-30,14.1521
2014-12-29,14.1388
2014-12-24,14.2063
2014-12-23,14.1501
2014-12-22,14.2059
2014-12-19,14.2526
2014-12-18,14.2441
2014-12-17,14.6317
2014-12-15,14.3837
2014-12-12,14.4000
2014-12-11,14.3240
2014-12-10,14.2063
2014-12-09,14.2176
2014-12-08,14.0014
2014-12-05,13.8776
2014-12-04,13.7806
2014-12-03,13.7762
2014-12-02,13.7308
2014-12-01,13.8102
2014-11-28,13.7262
2014-11-27,13.6989
2014-11-26,13.6878
2014-11-25,13.7169
2014-11-24,13.5879
2014-11-21,13.7247
2014-11-20,13.8573
2014-11-19,13.8230
2014-11-18,13.8442
2014-11-17,13.8937
2014-11-14,13.9746
2014-11-13,13.9487
2014-11-12,13.9998
2014-11-11,14.0394
2014-11-10,13.9862
2014-11-07,14.0071
2014-11-06,13.9313
2014-11-05,13.9345
2014-11-04,13.8064
2014-11-03,13.8249
2014-10-31,13.6466
2014-10-30,13.8054
2014-10-29,13.7942
2014-10-28,13.9005
2014-10-27,13.9017
2014-10-24,13.8816
2014-10-23,13.8476
2014-10-22,14.0092
2014-10-21,14.0795
2014-10-20,14.1257
2014-10-17,14.1900
2014-10-16,14.2626
2014-10-15,14.0078
2014-10-14,14.0663
2014-10-13,14.0064
2014-10-10,14.0809
2014-10-09,14.0878
2014-10-08,14.1802
2014-10-07,14.1493
2014-10-06,14.1388
2014-10-03,14.1754
2014-10-02,14.1289
2014-10-01,14.2667
2014-09-30,14.2447
2014-09-29,14.3155
2014-09-26,14.2466
2014-09-25,14.2111
2014-09-23,14.3139
2014-09-22,14.3202
2014-09-19,14.2542
2014-09-18,14.1539
2014-09-17,14.1708
2014-09-16,14.1618
2014-09-15,14.3115
2014-09-12,14.2012
2014-09-11,14.0114
2014-09-10,14.2205
2014-09-09,14.0042
2014-09-08,13.9310
2014-09-05,13.9052
2014-09-04,14.0435
2014-09-03,14.0529
2014-09-02,14.0393
2014-09-01,14.0211
2014-08-29,13.9684
2014-08-28,14.0643
2014-08-27,14.0264
2014-08-26,14.1069
2014-08-25,14.1054
2014-08-22,14.2099
2014-08-21,14.2047
2014-08-20,14.1859
2014-08-19,14.1910
2014-08-18,14.1754
2014-08-15,14.1186
2014-08-14,14.1426
2014-08-13,14.1921
2014-08-12,14.2441
2014-08-11,14.3228
2014-08-08,14.4464
2014-08-07,14.3492
2014-08-06,14.4038
2014-08-05,14.2473
2014-08-04,14.3205
2014-08-01,14.3612
2014-07-31,14.3383
2014-07-30,14.2010
2014-07-29,14.2625
2014-07-28,14.1510
2014-07-25,14.1729
2014-07-24,14.1718
2014-07-23,14.1707
2014-07-22,14.3305
2014-07-21,14.3817
2014-07-18,14.4754
2014-07-17,14.4391
2014-07-16,14.4942
2014-07-15,14.5711
2014-07-14,14.6234
2014-07-11,14.5978
2014-07-10,14.5973
2014-07-09,14.5322
2014-07-08,14.5540
2014-07-07,14.7107
2014-07-04,14.6072
2014-07-03,14.7237
2014-07-02,14.6285
2014-07-01,14.5361
2014-06-30,14.4917
2014-06-27,14.4629
2014-06-26,14.4505
2014-06-25,14.4431
2014-06-24,14.3798
2014-06-23,14.4710
2014-06-20,14.5747
2014-06-19,14.4856
2014-06-18,14.6323
2014-06-17,14.5653
2014-06-13,14.5805
2014-06-12,14.5308
2014-06-11,14.6049
2014-06-10,14.5283
2014-06-09,14.4161
2014-06-06,14.5242
2014-06-05,14.6202
2014-06-04,14.6943
2014-06-03,14.5080
2014-06-02,14.3985
2014-05-30,14.2072
2014-05-29,14.1766
2014-05-28,14.2902
2014-05-27,14.1970
2014-05-26,14.0931
2014-05-23,14.1050
2014-05-22,14.2004
2014-05-21,14.3207
2014-05-20,14.3020
2014-05-19,14.1851
2014-05-16,14.2687
2014-05-15,14.1120
2014-05-14,14.1042
2014-05-13,14.2296
2014-05-12,14.2579
2014-05-09,14.2904
2014-05-08,14.4548
2014-05-06,14.6541
